"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.createMapDeserializer ()","4,603 ms (0.2%)","4,603 ms (0.2%)","18,330 ms (0%)","18,330 ms (0%)","7"
"io.micrometer.common.KeyValues.and ()","4,603 ms (0.2%)","4,603 ms (0.2%)","10,133 ms (0%)","10,133 ms (0%)","7"
"com.fasterxml.jackson.databind.introspect.AnnotatedClassResolver.resolveFully ()","4,603 ms (0.2%)","4,603 ms (0.2%)","16,587 ms (0%)","16,587 ms (0%)","6"
"org.hibernate.LockMode.toLockOptions ()","4,603 ms (0.2%)","4,603 ms (0.2%)","4,603 ms (0%)","4,603 ms (0%)","1"
"org.hibernate.internal.util.collections.CollectionHelper.linkedMapOfSize ()","4,603 ms (0.2%)","4,603 ms (0.2%)","4,603 ms (0%)","4,603 ms (0%)","1"
"com.fasterxml.jackson.databind.node.ArrayNode._add ()","4,588 ms (0.2%)","4,588 ms (0.2%)","4,588 ms (0%)","4,588 ms (0%)","2"
"org.hibernate.engine.internal.Cascade.cascadeCollection ()","4,526 ms (0.2%)","4,526 ms (0.2%)","126,252 ms (0%)","126,252 ms (0%)","54"
"io.micrometer.observation.ObservationHandler$FirstMatchingCompositeObservationHandler.onScopeOpened ()","4,500 ms (0.2%)","4,500 ms (0.2%)","4,500 ms (0%)","4,500 ms (0%)","1"
"org.hibernate.sql.exec.internal.JdbcSelectExecutorStandardImpl.executeQuery ()","4,409 ms (0.2%)","4,409 ms (0.2%)","3,027,322 ms (0.5%)","2,524,219 ms (0.5%)","1,308"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.initializeEntityInstance ()","4,394 ms (0.2%)","4,394 ms (0.2%)","577,685 ms (0.1%)","577,685 ms (0.1%)","224"
"org.apache.tomcat.util.http.parser.HttpParser.readHostDomainName ()","4,394 ms (0.2%)","4,394 ms (0.2%)","4,394 ms (0%)","4,394 ms (0%)","1"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.finishUpRow ()","4,394 ms (0.2%)","4,394 ms (0.2%)","4,394 ms (0%)","4,394 ms (0%)","1"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.getDirtyProperties ()","4,394 ms (0.2%)","4,394 ms (0.2%)","13,252 ms (0%)","13,252 ms (0%)","6"
"org.hibernate.proxy.AbstractLazyInitializer.prepareForPossibleLoadingOutsideTransaction ()","4,394 ms (0.2%)","4,394 ms (0.2%)","4,394 ms (0%)","4,394 ms (0%)","1"
"ch.qos.logback.classic.Logger.isDebugEnabled ()","4,394 ms (0.2%)","4,394 ms (0.2%)","70,851 ms (0%)","70,851 ms (0%)","48"
"org.hibernate.sql.results.internal.StandardRowReader.readRow ()","4,308 ms (0.2%)","4,308 ms (0.2%)","1,294,698 ms (0.2%)","1,294,698 ms (0.3%)","486"
"org.apache.coyote.http11.Http11Processor.recycle ()","4,293 ms (0.2%)","4,293 ms (0.2%)","10,888 ms (0%)","10,888 ms (0%)","3"
"org.hibernate.sql.exec.internal.AbstractJdbcParameter.bindParameterValue ()","4,293 ms (0.2%)","4,293 ms (0.2%)","9,707 ms (0%)","9,707 ms (0%)","7"
"org.hibernate.sql.results.graph.entity.internal.EntityResultImpl.getLockMode ()","4,293 ms (0.2%)","4,293 ms (0.2%)","4,293 ms (0%)","4,293 ms (0%)","1"
"org.hibernate.persister.entity.AbstractEntityPersister.getEntityPersister ()","4,293 ms (0.2%)","4,293 ms (0.2%)","4,293 ms (0%)","4,293 ms (0%)","1"
"org.hibernate.event.service.internal.EventListenerGroupImpl.fireEventOnEachListener ()","4,245 ms (0.2%)","4,245 ms (0.2%)","3,027,080 ms (0.5%)","2,808,830 ms (0.6%)","1,398"
"org.hibernate.engine.spi.EntityKey.generateHashCode ()","4,245 ms (0.2%)","4,245 ms (0.2%)","4,342 ms (0%)","4,342 ms (0%)","3"
"io.micrometer.core.instrument.distribution.DistributionStatisticConfig$Builder.build ()","4,186 ms (0.2%)","4,186 ms (0.2%)","4,186 ms (0%)","4,186 ms (0%)","1"
"org.hibernate.metamodel.mapping.internal.BasicEntityIdentifierMappingImpl.getIdentifier ()","4,186 ms (0.2%)","4,186 ms (0.2%)","9,293 ms (0%)","9,293 ms (0%)","5"
"org.antlr.v4.runtime.ParserRuleContext.getToken ()","4,103 ms (0.2%)","4,103 ms (0.2%)","4,103 ms (0%)","4,103 ms (0%)","2"
"org.hibernate.type.descriptor.java.LongJavaType.coerce ()","4,099 ms (0.2%)","4,099 ms (0.2%)","4,099 ms (0%)","4,099 ms (0%)","2"
"io.micrometer.observation.SimpleObservation$SimpleScope.<init> ()","4,097 ms (0.2%)","4,097 ms (0.2%)","4,484 ms (0%)","4,484 ms (0%)","2"
"org.hibernate.internal.SessionImpl.pulseTransactionCoordinator ()","3,802 ms (0.2%)","3,802 ms (0.2%)","10,689 ms (0%)","10,689 ms (0%)","5"
"com.fasterxml.jackson.core.io.NumberOutput.outputInt ()","3,802 ms (0.2%)","3,802 ms (0.2%)","3,802 ms (0%)","3,802 ms (0%)","2"
"org.hibernate.sql.results.internal.RowProcessingStateStandardImpl.getJdbcValue ()","3,802 ms (0.2%)","3,802 ms (0.2%)","435,115 ms (0.1%)","435,115 ms (0.1%)","153"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.<init> ()","3,802 ms (0.2%)","3,802 ms (0.2%)","3,993 ms (0%)","3,993 ms (0%)","2"
"org.hibernate.engine.spi.SubselectFetch$StandardRegistrationHandler.addKey ()","3,802 ms (0.2%)","3,802 ms (0.2%)","17,543 ms (0%)","17,543 ms (0%)","6"
"org.hibernate.engine.internal.StatefulPersistenceContext.addEntity ()","3,802 ms (0.2%)","3,802 ms (0.2%)","24,061 ms (0%)","24,061 ms (0%)","6"
"com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.constructParser ()","3,798 ms (0.2%)","3,798 ms (0.2%)","11,001 ms (0%)","11,001 ms (0%)","2"
"com.fasterxml.jackson.databind.introspect.AnnotatedClassResolver.resolve ()","3,798 ms (0.2%)","3,798 ms (0.2%)","20,385 ms (0%)","20,385 ms (0%)","7"
"org.hibernate.type.AbstractStandardBasicType.isEqual ()","3,771 ms (0.2%)","3,771 ms (0.2%)","7,274 ms (0%)","7,274 ms (0%)","4"
"org.hibernate.query.sqm.tree.SqmTypedNode.getExpressible ()","3,731 ms (0.2%)","3,731 ms (0.2%)","3,731 ms (0%)","3,731 ms (0%)","2"
"org.hibernate.query.internal.QueryParameterBindingImpl.coerce ()","3,599 ms (0.1%)","3,599 ms (0.1%)","7,199 ms (0%)","7,199 ms (0%)","2"
"com.fasterxml.jackson.databind.type.TypeBindings.<init> ()","3,599 ms (0.1%)","3,599 ms (0.1%)","3,599 ms (0%)","3,599 ms (0%)","1"
"org.hibernate.sql.exec.spi.JdbcSelectExecutor.lambda$list$0 ()","3,503 ms (0.1%)","3,503 ms (0.1%)","72,046 ms (0%)","50,135 ms (0%)","32"
"org.hibernate.event.internal.AbstractFlushingEventListener.createOrReuseEventInstance ()","3,503 ms (0.1%)","3,503 ms (0.1%)","3,503 ms (0%)","3,503 ms (0%)","1"
"org.apache.catalina.connector.Request.removeAttribute ()","3,503 ms (0.1%)","3,503 ms (0.1%)","13,500 ms (0%)","13,500 ms (0%)","5"
"io.netty.util.internal.shaded.org.jctools.queues.BaseMpscLinkedArrayQueue.relaxedPoll ()","3,503 ms (0.1%)","3,503 ms (0.1%)","3,503 ms (0%)","3,503 ms (0%)","1"
"com.zaxxer.hikari.pool.PoolEntry.compareAndSet ()","3,503 ms (0.1%)","3,503 ms (0.1%)","3,503 ms (0%)","3,503 ms (0%)","1"
"org.hibernate.sql.results.jdbc.spi.JdbcValuesMetadata.resolveType ()","3,503 ms (0.1%)","3,503 ms (0.1%)","7,866 ms (0%)","7,866 ms (0%)","3"
"org.apache.catalina.connector.OutputBuffer.getBufferSize ()","3,503 ms (0.1%)","3,503 ms (0.1%)","3,503 ms (0%)","3,503 ms (0%)","1"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeString ()","3,480 ms (0.1%)","3,480 ms (0.1%)","3,480 ms (0%)","3,480 ms (0%)","1"
"org.hibernate.dialect.Dialect.resolveSqlTypeDescriptor ()","3,464 ms (0.1%)","3,464 ms (0.1%)","3,464 ms (0%)","3,464 ms (0%)","1"
"com.fasterxml.jackson.databind.ObjectMapper._newReader ()","3,464 ms (0.1%)","3,464 ms (0.1%)","3,464 ms (0%)","3,464 ms (0%)","1"
"com.fasterxml.jackson.core.JsonFactory._createContext ()","3,464 ms (0.1%)","3,464 ms (0.1%)","3,464 ms (0%)","3,464 ms (0%)","1"
"com.fasterxml.jackson.databind.type.TypeBindings.asKey ()","3,464 ms (0.1%)","3,464 ms (0.1%)","3,464 ms (0%)","3,464 ms (0%)","1"
"org.apache.coyote.http11.Http11OutputBuffer.write ()","3,464 ms (0.1%)","3,464 ms (0.1%)","22,121 ms (0%)","22,121 ms (0%)","6"
"org.mariadb.jdbc.client.result.CompleteResult.next ()","3,299 ms (0.1%)","3,299 ms (0.1%)","3,299 ms (0%)","3,299 ms (0%)","1"
"com.example.sns_project.model.Comment.setParentComment ()","3,299 ms (0.1%)","3,299 ms (0.1%)","3,299 ms (0%)","3,299 ms (0%)","1"
"org.hibernate.engine.spi.EntityKey.<init> ()","3,299 ms (0.1%)","3,299 ms (0.1%)","7,642 ms (0%)","7,642 ms (0%)","4"
"org.mariadb.jdbc.client.column.StringColumn.decodeStringBinary ()","3,299 ms (0.1%)","3,299 ms (0.1%)","75,498 ms (0%)","75,498 ms (0%)","20"
"com.fasterxml.jackson.core.json.ReaderBasedJsonParser.nextFieldName ()","3,285 ms (0.1%)","3,285 ms (0.1%)","3,588 ms (0%)","3,588 ms (0%)","3"
"org.hibernate.event.internal.AbstractSaveEventListener.cascadeAfterSave ()","3,232 ms (0.1%)","3,232 ms (0.1%)","7,997 ms (0%)","7,997 ms (0%)","5"
"org.jboss.logging.Logger.isTraceEnabled ()","3,232 ms (0.1%)","3,232 ms (0.1%)","51,617 ms (0%)","51,617 ms (0%)","18"
"io.micrometer.observation.docs.ObservationDocumentation.observation ()","3,220 ms (0.1%)","3,220 ms (0.1%)","3,220 ms (0%)","3,220 ms (0%)","4"
"org.apache.tomcat.util.collections.SynchronizedQueue.poll ()","3,210 ms (0.1%)","3,210 ms (0.1%)","3,210 ms (0%)","3,210 ms (0%)","2"
"org.mariadb.jdbc.message.server.CachedPrepareResultPacket.incrementUse ()","3,001 ms (0.1%)","3,001 ms (0.1%)","3,001 ms (0%)","3,001 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializerNR.instance ()","3,001 ms (0.1%)","3,001 ms (0.1%)","3,001 ms (0%)","3,001 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._findCustomBeanDeserializer ()","3,001 ms (0.1%)","3,001 ms (0.1%)","3,001 ms (0%)","3,001 ms (0%)","1"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.execute ()","2,897 ms (0.1%)","2,897 ms (0.1%)","10,993 ms (0%)","10,993 ms (0%)","6"
"com.fasterxml.jackson.databind.jsontype.impl.TypeDeserializerBase._findDeserializer ()","2,897 ms (0.1%)","2,897 ms (0.1%)","2,897 ms (0%)","2,897 ms (0%)","1"
"org.hibernate.sql.results.graph.collection.internal.AbstractCollectionInitializer.getCollectionAttributeMapping ()","2,897 ms (0.1%)","2,897 ms (0.1%)","2,897 ms (0%)","2,897 ms (0%)","1"
"org.hibernate.sql.results.internal.LoadingCollectionEntryImpl.getKey ()","2,897 ms (0.1%)","2,897 ms (0.1%)","2,897 ms (0%)","2,897 ms (0%)","1"
"org.hibernate.engine.spi.SubselectFetch.createRegistrationHandler ()","2,789 ms (0.1%)","2,789 ms (0.1%)","2,789 ms (0%)","2,789 ms (0%)","2"
"org.mariadb.jdbc.client.result.Result.getLong ()","2,759 ms (0.1%)","2,759 ms (0.1%)","25,289 ms (0%)","25,289 ms (0%)","11"
"org.mariadb.jdbc.BasePreparedStatement.setLong ()","2,714 ms (0.1%)","2,714 ms (0.1%)","2,714 ms (0%)","2,714 ms (0%)","1"
"org.hibernate.event.internal.DefaultAutoFlushEventListener.onAutoPreFlush ()","2,714 ms (0.1%)","2,714 ms (0.1%)","2,714 ms (0%)","2,714 ms (0%)","1"
"org.hibernate.sql.results.graph.entity.EntityInitializer.getInitializedInstance ()","2,714 ms (0.1%)","2,714 ms (0.1%)","2,714 ms (0%)","2,714 ms (0%)","1"
"org.hibernate.sql.results.graph.DomainResultAssembler.assemble ()","2,714 ms (0.1%)","2,714 ms (0.1%)","442,549 ms (0.1%)","442,549 ms (0.1%)","157"
"org.hibernate.sql.exec.internal.SqlTypedMappingJdbcParameter.<init> ()","2,704 ms (0.1%)","2,704 ms (0.1%)","2,704 ms (0%)","2,704 ms (0%)","1"
"org.hibernate.query.sqm.tree.domain.AbstractSqmPath.copyTo ()","2,704 ms (0.1%)","2,704 ms (0.1%)","2,704 ms (0%)","2,704 ms (0%)","1"
"org.hibernate.engine.internal.AbstractEntityEntry.getExtraState ()","2,704 ms (0.1%)","2,704 ms (0.1%)","2,704 ms (0%)","2,704 ms (0%)","1"
"org.hibernate.engine.jdbc.spi.SqlExceptionHelper.handleAndClearWarnings ()","2,704 ms (0.1%)","2,704 ms (0.1%)","2,704 ms (0%)","2,704 ms (0%)","1"
"org.hibernate.metamodel.mapping.internal.BasicEntityIdentifierMappingImpl.setIdentifier ()","2,704 ms (0.1%)","2,704 ms (0.1%)","5,494 ms (0%)","5,494 ms (0%)","4"
"org.mariadb.jdbc.client.impl.StandardReadableByteBuf.readUnsignedShort ()","2,704 ms (0.1%)","2,704 ms (0.1%)","2,704 ms (0%)","2,704 ms (0%)","1"
"io.micrometer.observation.SimpleObservation.<init> ()","2,704 ms (0.1%)","2,704 ms (0.1%)","6,507 ms (0%)","6,507 ms (0%)","2"
"org.hibernate.query.results.ResultsHelper.lambda$resolveSqlExpression$1 ()","2,704 ms (0.1%)","2,704 ms (0.1%)","2,704 ms (0%)","2,704 ms (0%)","1"
"org.hibernate.query.sqm.tree.domain.AbstractSqmPath.getNavigablePathCopy ()","2,704 ms (0.1%)","2,704 ms (0.1%)","7,892 ms (0%)","7,892 ms (0%)","2"
"org.hibernate.engine.internal.AbstractEntityEntry.getLockMode ()","2,489 ms (0.1%)","2,489 ms (0.1%)","2,489 ms (0%)","2,489 ms (0%)","2"
"com.fasterxml.jackson.core.type.ResolvedType.isReferenceType ()","2,475 ms (0.1%)","2,475 ms (0.1%)","8,480 ms (0%)","8,480 ms (0%)","3"
"org.hibernate.sql.results.graph.collection.internal.AbstractImmediateCollectionInitializer.takeResponsibility ()","2,397 ms (0.1%)","2,397 ms (0.1%)","5,389 ms (0%)","5,389 ms (0%)","3"
"org.hibernate.type.descriptor.java.LocalDateTimeJavaType.wrap ()","2,397 ms (0.1%)","2,397 ms (0.1%)","62,866 ms (0%)","62,866 ms (0%)","40"
"com.zaxxer.hikari.pool.HikariProxyPreparedStatement.getQueryTimeout ()","2,397 ms (0.1%)","2,397 ms (0.1%)","3,197 ms (0%)","3,197 ms (0%)","2"
"com.fasterxml.jackson.databind.ser.std.MapSerializer._findSerializer ()","2,397 ms (0.1%)","2,397 ms (0.1%)","8,191 ms (0%)","8,191 ms (0%)","2"
"io.jsonwebtoken.impl.JwtMap.keySet ()","2,397 ms (0.1%)","2,397 ms (0.1%)","2,397 ms (0%)","2,397 ms (0%)","1"
"org.hibernate.metamodel.mapping.BasicValuedMapping.getSingleJdbcMapping ()","2,397 ms (0.1%)","2,397 ms (0.1%)","2,397 ms (0%)","2,397 ms (0%)","1"
"org.antlr.v4.runtime.ParserRuleContext.getRuleContext ()","2,397 ms (0.1%)","2,397 ms (0.1%)","2,397 ms (0%)","2,397 ms (0%)","1"
"io.netty.util.internal.ReferenceCountUpdater.nonVolatileRawCnt ()","2,397 ms (0.1%)","2,397 ms (0.1%)","2,397 ms (0%)","2,397 ms (0%)","1"
"org.hibernate.engine.internal.MutableEntityEntryFactory.createEntityEntry ()","2,300 ms (0.1%)","2,300 ms (0.1%)","3,177 ms (0%)","3,177 ms (0%)","4"
"org.hibernate.sql.results.internal.InitializersList.finishUpRow ()","2,288 ms (0.1%)","2,288 ms (0.1%)","6,682 ms (0%)","6,682 ms (0%)","5"
"com.example.sns_project.service.PostService.lambda$convertToDTO$6 ()","2,212 ms (0.1%)","2,212 ms (0.1%)","2,212 ms (0%)","2,212 ms (0%)","2"
"com.fasterxml.jackson.databind.introspect.AnnotatedClassResolver._addSuperInterfaces ()","2,192 ms (0.1%)","2,192 ms (0.1%)","6,777 ms (0%)","6,777 ms (0%)","4"
"org.hibernate.engine.spi.CascadeStyles$MultipleCascadeStyle.doCascade ()","2,187 ms (0.1%)","2,187 ms (0.1%)","2,187 ms (0%)","2,187 ms (0%)","2"
"org.hibernate.collection.spi.PersistentSet.iterator ()","2,006 ms (0.1%)","2,006 ms (0.1%)","1,639,892 ms (0.3%)","1,621,024 ms (0.3%)","636"
"org.hibernate.engine.spi.CollectionEntry.preFlush ()","1,985 ms (0.1%)","1,985 ms (0.1%)","8,180 ms (0%)","8,180 ms (0%)","6"
"org.hibernate.engine.internal.StatefulPersistenceContext$$Lambda$2176.0x0000000801941ed0.accept ()","1,893 ms (0.1%)","1,893 ms (0.1%)","33,951 ms (0%)","33,951 ms (0%)","18"
"com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextToken ()","1,824 ms (0.1%)","1,824 ms (0.1%)","1,824 ms (0%)","1,824 ms (0%)","3"
"org.hibernate.internal.util.collections.StandardStack.push ()","1,806 ms (0.1%)","1,806 ms (0.1%)","1,806 ms (0%)","1,806 ms (0%)","1"
"org.apache.catalina.mapper.Mapper.compareIgnoreCase ()","1,806 ms (0.1%)","1,806 ms (0.1%)","1,806 ms (0%)","1,806 ms (0%)","1"
"org.hibernate.engine.internal.EntityEntryContext$EntityEntryCrossRefImpl.<init> ()","1,801 ms (0.1%)","1,801 ms (0.1%)","1,801 ms (0%)","1,801 ms (0%)","1"
"org.hibernate.sql.results.internal.domain.CircularFetchImpl$CircularFetchAssembler.assemble ()","1,801 ms (0.1%)","1,801 ms (0.1%)","4,515 ms (0%)","4,515 ms (0%)","2"
"org.hibernate.sql.results.graph.entity.internal.EntityJoinedFetchInitializer.resolveKey ()","1,695 ms (0.1%)","1,695 ms (0.1%)","76,278 ms (0%)","76,278 ms (0%)","33"
"org.hibernate.loader.ast.spi.Loadable.isAffectedByBatchSize ()","1,679 ms (0.1%)","1,679 ms (0.1%)","1,679 ms (0%)","1,679 ms (0%)","2"
"org.hibernate.query.spi.AbstractQueryParameter.getHibernateType ()","1,600 ms (0.1%)","1,600 ms (0.1%)","1,600 ms (0%)","1,600 ms (0%)","2"
"org.hibernate.sql.exec.internal.JdbcSelectExecutorStandardImpl$1.getEffectiveOptionalId ()","1,599 ms (0.1%)","1,599 ms (0.1%)","1,599 ms (0%)","1,599 ms (0%)","2"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesResultSetImpl.<init> ()","1,590 ms (0.1%)","1,590 ms (0.1%)","1,590 ms (0%)","1,590 ms (0%)","1"
"org.apache.catalina.core.StandardPipeline.isAsyncSupported ()","1,590 ms (0.1%)","1,590 ms (0.1%)","1,590 ms (0%)","1,590 ms (0%)","1"
"org.hibernate.sql.ast.spi.AbstractSqlAstTranslator.visitWhereClause ()","1,590 ms (0.1%)","1,590 ms (0.1%)","6,502 ms (0%)","6,502 ms (0%)","2"
"org.hibernate.sql.results.internal.InitializersList$Builder.build ()","1,480 ms (0.1%)","1,480 ms (0.1%)","1,480 ms (0%)","1,480 ms (0%)","2"
"org.hibernate.query.sqm.tree.select.SqmSelectableNode.getTupleLength ()","1,393 ms (0.1%)","1,393 ms (0.1%)","1,393 ms (0%)","1,393 ms (0%)","1"
"org.hibernate.event.internal.AbstractSaveEventListener.cloneAndSubstituteValues ()","1,393 ms (0.1%)","1,393 ms (0.1%)","1,393 ms (0%)","1,393 ms (0%)","1"
"org.hibernate.event.internal.AbstractSaveEventListener.cascadeBeforeSave ()","1,393 ms (0.1%)","1,393 ms (0.1%)","30,182 ms (0%)","30,182 ms (0%)","10"
"org.apache.tomcat.util.net.NioEndpoint$Poller.addEvent ()","1,369 ms (0.1%)","1,369 ms (0.1%)","6,569 ms (0%)","6,569 ms (0%)","5"
"org.apache.catalina.connector.CoyoteAdapter.parseSessionCookiesId ()","1,340 ms (0.1%)","1,340 ms (0.1%)","1,340 ms (0%)","1,340 ms (0%)","1"
"org.hibernate.internal.SessionImpl.persistOnFlush ()","1,294 ms (0.1%)","1,294 ms (0.1%)","56,487 ms (0%)","56,487 ms (0%)","24"
"org.hibernate.query.internal.ParameterMetadataImpl.containsReference ()","1,198 ms (0%)","1,198 ms (0%)","1,198 ms (0%)","1,198 ms (0%)","1"
"org.hibernate.query.spi.AbstractCommonQueryContract.locateBinding ()","1,198 ms (0%)","1,198 ms (0%)","2,396 ms (0%)","2,396 ms (0%)","2"
"com.fasterxml.jackson.databind.deser.std.CollectionDeserializer._deserializeFromArray ()","1,183 ms (0%)","1,183 ms (0%)","22,196 ms (0%)","22,196 ms (0%)","14"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.getValues ()","1,183 ms (0%)","1,183 ms (0%)","74,284 ms (0%)","74,284 ms (0%)","28"
"org.apache.tomcat.util.http.MimeHeaders.recycle ()","1,098 ms (0%)","1,098 ms (0%)","1,098 ms (0%)","1,098 ms (0%)","2"
"org.hibernate.sql.results.jdbc.internal.DeferredResultSetAccess.bindParameters ()","1,001 ms (0%)","1,001 ms (0%)","10,708 ms (0%)","10,708 ms (0%)","7"
"org.hibernate.sql.ast.spi.AbstractSqlAstTranslator.renderCombinedLimitClause ()","997 ms (0%)","997 ms (0%)","997 ms (0%)","997 ms (0%)","2"
"org.hibernate.type.BasicType.getMappedJavaType ()","898 ms (0%)","898 ms (0%)","898 ms (0%)","898 ms (0%)","1"
"org.hibernate.engine.internal.ForeignKeys.getEntityIdentifierIfNotUnsaved ()","897 ms (0%)","897 ms (0%)","9,765 ms (0%)","9,765 ms (0%)","6"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.registerPossibleUniqueKeyEntries ()","896 ms (0%)","896 ms (0%)","896 ms (0%)","896 ms (0%)","4"
"org.hibernate.engine.internal.MutableEntityEntry.<init> ()","876 ms (0%)","876 ms (0%)","876 ms (0%)","876 ms (0%)","2"
"org.mariadb.jdbc.client.impl.StandardReadableByteBuf.readShort ()","805 ms (0%)","805 ms (0%)","805 ms (0%)","805 ms (0%)","1"
"org.mariadb.jdbc.client.util.MutableInt.<init> ()","805 ms (0%)","805 ms (0%)","805 ms (0%)","805 ms (0%)","1"
"io.micrometer.core.instrument.Timer$Builder.register ()","800 ms (0%)","800 ms (0%)","1,007 ms (0%)","1,007 ms (0%)","6"
"org.apache.coyote.http11.Http11Processor.processSendfile ()","800 ms (0%)","800 ms (0%)","800 ms (0%)","800 ms (0%)","1"
"io.jsonwebtoken.lang.Assert.hasText ()","800 ms (0%)","800 ms (0%)","893 ms (0%)","893 ms (0%)","2"
"com.fasterxml.jackson.databind.type.TypeFactory.constructSpecializedType ()","800 ms (0%)","800 ms (0%)","15,189 ms (0%)","15,189 ms (0%)","7"
"org.hibernate.collection.spi.AbstractPersistentCollection.getQueuedOrphans ()","800 ms (0%)","800 ms (0%)","800 ms (0%)","800 ms (0%)","1"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan$CacheableSqmInterpretation.getTableGroupAccess ()","800 ms (0%)","800 ms (0%)","800 ms (0%)","800 ms (0%)","1"
"org.hibernate.persister.entity.AbstractEntityPersister.isVersioned ()","800 ms (0%)","800 ms (0%)","800 ms (0%)","800 ms (0%)","1"
"org.mariadb.jdbc.Statement.checkNotClosed ()","800 ms (0%)","800 ms (0%)","800 ms (0%)","800 ms (0%)","1"
"org.hibernate.sql.results.internal.SqlSelectionImpl.resolve ()","794 ms (0%)","794 ms (0%)","794 ms (0%)","794 ms (0%)","2"
"org.hibernate.engine.internal.Nullability.checkSubElementsNullability ()","780 ms (0%)","780 ms (0%)","780 ms (0%)","780 ms (0%)","1"
"org.hibernate.internal.AbstractSharedSessionContract.createQuery ()","780 ms (0%)","780 ms (0%)","31,414 ms (0%)","30,904 ms (0%)","38"
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.get ()","780 ms (0%)","780 ms (0%)","8,006 ms (0%)","8,006 ms (0%)","4"
"org.hibernate.type.descriptor.java.StringJavaType.wrap ()","780 ms (0%)","780 ms (0%)","16,382 ms (0%)","16,382 ms (0%)","9"
"org.hibernate.engine.spi.CollectionKey.<init> ()","780 ms (0%)","780 ms (0%)","38,189 ms (0%)","38,189 ms (0%)","37"
"org.hibernate.engine.internal.StatefulPersistenceContext.claimEntityHolderIfPossible ()","780 ms (0%)","780 ms (0%)","41,758 ms (0%)","41,758 ms (0%)","13"
"io.netty.channel.nio.NioEventLoop.run ()","700 ms (0%)","700 ms (0%)","274,954 ms (0%)","82,154 ms (0%)","1"
"org.hibernate.sql.results.internal.InitializersList.initializeInstance ()","700 ms (0%)","700 ms (0%)","599,095 ms (0.1%)","599,095 ms (0.1%)","239"
"io.micrometer.common.KeyValue.of ()","606 ms (0%)","606 ms (0%)","606 ms (0%)","606 ms (0%)","1"
"com.zaxxer.hikari.pool.HikariProxyConnection.<init> ()","602 ms (0%)","602 ms (0%)","602 ms (0%)","602 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.DeserializerCache._hasCustomHandlers ()","602 ms (0%)","602 ms (0%)","602 ms (0%)","602 ms (0%)","1"
