"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"org.apache.tomcat.util.net.AbstractEndpoint.countUpOrAwaitConnection ()","0.0 ms (0%)","0.0 ms (0%)","105 ms (0%)","105 ms (0%)","1"
"org.apache.tomcat.util.threads.LimitLatch.countUpOrAwait ()","0.0 ms (0%)","0.0 ms (0%)","105 ms (0%)","105 ms (0%)","1"
"org.mariadb.jdbc.ServerPreparedStatement.close ()","0.0 ms (0%)","0.0 ms (0%)","12,376 ms (0%)","12,376 ms (0%)","2"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.read ()","0.0 ms (0%)","0.0 ms (0%)","32,762 ms (0%)","32,762 ms (0%)","9"
"org.apache.tomcat.util.net.NioChannel.read ()","0.0 ms (0%)","0.0 ms (0%)","30,088 ms (0%)","30,088 ms (0%)","7"
"com.zaxxer.hikari.pool.ProxyStatement.close ()","0.0 ms (0%)","0.0 ms (0%)","12,376 ms (0%)","12,376 ms (0%)","2"
"com.zaxxer.hikari.pool.HikariProxyConnection.commit ()","0.0 ms (0%)","0.0 ms (0%)","597,825 ms (0%)","185,702 ms (0%)","159"
"com.zaxxer.hikari.pool.ProxyConnection.commit ()","0.0 ms (0%)","0.0 ms (0%)","597,825 ms (0%)","185,702 ms (0%)","159"
"org.mariadb.jdbc.Connection.commit ()","0.0 ms (0%)","0.0 ms (0%)","597,825 ms (0%)","185,702 ms (0%)","159"
"org.hibernate.id.insert.InsertReturningDelegate.executeAndExtractReturning ()","0.0 ms (0%)","0.0 ms (0%)","46,677 ms (0%)","20,804 ms (0%)","19"
"org.hibernate.engine.jdbc.internal.ResultSetReturnImpl.execute ()","0.0 ms (0%)","0.0 ms (0%)","32,868 ms (0%)","6,994 ms (0%)","16"
"com.zaxxer.hikari.pool.HikariProxyPreparedStatement.execute ()","0.0 ms (0%)","0.0 ms (0%)","32,868 ms (0%)","6,994 ms (0%)","16"
"com.zaxxer.hikari.pool.ProxyPreparedStatement.execute ()","0.0 ms (0%)","0.0 ms (0%)","32,868 ms (0%)","6,994 ms (0%)","16"
"org.mariadb.jdbc.ServerPreparedStatement.execute ()","0.0 ms (0%)","0.0 ms (0%)","32,868 ms (0%)","6,994 ms (0%)","16"
"jakarta.servlet.http.HttpServletResponseWrapper.setStatus ()","0.0 ms (0%)","0.0 ms (0%)","274 ms (0%)","274 ms (0%)","10"
"org.apache.catalina.connector.ResponseFacade.setStatus ()","0.0 ms (0%)","0.0 ms (0%)","274 ms (0%)","274 ms (0%)","2"
"org.apache.catalina.connector.Response.setStatus ()","0.0 ms (0%)","0.0 ms (0%)","96.6 ms (0%)","96.6 ms (0%)","1"
"io.micrometer.observation.SimpleObservation$SimpleScope.close ()","0.0 ms (0%)","0.0 ms (0%)","96.6 ms (0%)","96.6 ms (0%)","1"
"org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl.close ()","0.0 ms (0%)","0.0 ms (0%)","12,867 ms (0%)","12,867 ms (0%)","3"
"com.example.sns_project.jwt.JwtUtil.getUserIdFromToken ()","0.0 ms (0%)","0.0 ms (0%)","75,902 ms (0%)","75,902 ms (0%)","26"
"io.jsonwebtoken.impl.DefaultJwtParser.parseClaimsJws ()","0.0 ms (0%)","0.0 ms (0%)","207,830 ms (0%)","207,830 ms (0%)","50"
"io.jsonwebtoken.impl.DefaultJwtParser.readValue ()","0.0 ms (0%)","0.0 ms (0%)","147,104 ms (0%)","147,104 ms (0%)","34"
"com.fasterxml.jackson.databind.ObjectMapper._findRootDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","84,675 ms (0%)","84,675 ms (0%)","22"
"com.fasterxml.jackson.databind.DeserializationContext.findRootValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","68,844 ms (0%)","68,844 ms (0%)","21"
"com.fasterxml.jackson.databind.deser.DeserializerCache.findValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","68,031 ms (0%)","68,031 ms (0%)","30"
"com.fasterxml.jackson.databind.deser.DeserializerCache._createDeserializer2 ()","0.0 ms (0%)","0.0 ms (0%)","22,461 ms (0%)","22,461 ms (0%)","9"
"com.fasterxml.jackson.databind.DeserializationConfig.introspectForCreation ()","0.0 ms (0%)","0.0 ms (0%)","3,354 ms (0%)","3,354 ms (0%)","4"
"com.fasterxml.jackson.databind.introspect.BasicClassIntrospector.forCreation ()","0.0 ms (0%)","0.0 ms (0%)","3,354 ms (0%)","3,354 ms (0%)","8"
"com.fasterxml.jackson.databind.introspect.BasicClassIntrospector._findStdTypeDesc ()","0.0 ms (0%)","0.0 ms (0%)","201 ms (0%)","201 ms (0%)","1"
"com.fasterxml.jackson.databind.util.ClassUtil.isJDKClass ()","0.0 ms (0%)","0.0 ms (0%)","201 ms (0%)","201 ms (0%)","1"
"org.apache.coyote.AbstractProtocol$RecycledProcessors.pop ()","0.0 ms (0%)","0.0 ms (0%)","594 ms (0%)","594 ms (0%)","2"
"org.hibernate.sql.exec.spi.JdbcParameterBindings$$Lambda$2152.0x000000080190fda0.consume ()","0.0 ms (0%)","0.0 ms (0%)","16,178 ms (0%)","16,178 ms (0%)","3"
"org.hibernate.metamodel.mapping.internal.SimpleForeignKeyDescriptor.forEachJdbcValue ()","0.0 ms (0%)","0.0 ms (0%)","16,178 ms (0%)","16,178 ms (0%)","3"
"com.example.sns_project.controller.PostController.unlikePost ()","0.0 ms (0%)","0.0 ms (0%)","11,386,238 ms (0.7%)","11,091,695 ms (0.8%)","915"
"com.example.sns_project.service.PostService$$SpringCGLIB$$0.unlikePost ()","0.0 ms (0%)","0.0 ms (0%)","11,386,238 ms (0.7%)","11,091,695 ms (0.8%)","915"
"com.example.sns_project.service.PostService.unlikePost ()","0.0 ms (0%)","0.0 ms (0%)","9,381,920 ms (0.5%)","9,268,457 ms (0.7%)","907"
"com.example.sns_project.service.UserService$$SpringCGLIB$$0.findById ()","0.0 ms (0%)","0.0 ms (0%)","228,602 ms (0%)","204,107 ms (0%)","42"
"com.example.sns_project.service.UserService.findById ()","0.0 ms (0%)","0.0 ms (0%)","228,602 ms (0%)","204,107 ms (0%)","42"
"org.mariadb.jdbc.Connection.rollback ()","0.0 ms (0%)","0.0 ms (0%)","14,118 ms (0%)","13,994 ms (0%)","3"
"com.zaxxer.hikari.pool.ProxyConnection.rollback ()","0.0 ms (0%)","0.0 ms (0%)","14,118 ms (0%)","13,994 ms (0%)","3"
"com.zaxxer.hikari.pool.HikariProxyConnection.rollback ()","0.0 ms (0%)","0.0 ms (0%)","14,118 ms (0%)","13,994 ms (0%)","3"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.rollback ()","0.0 ms (0%)","0.0 ms (0%)","27,962 ms (0%)","27,838 ms (0%)","6"
"org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.rollback ()","0.0 ms (0%)","0.0 ms (0%)","27,962 ms (0%)","27,838 ms (0%)","6"
"org.hibernate.engine.transaction.internal.TransactionImpl.rollback ()","0.0 ms (0%)","0.0 ms (0%)","27,962 ms (0%)","27,838 ms (0%)","6"
"org.hibernate.engine.transaction.internal.TransactionImpl.begin ()","0.0 ms (0%)","0.0 ms (0%)","827,253 ms (0%)","256,892 ms (0%)","182"
"org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.begin ()","0.0 ms (0%)","0.0 ms (0%)","827,073 ms (0%)","256,711 ms (0%)","181"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.begin ()","0.0 ms (0%)","0.0 ms (0%)","827,073 ms (0%)","256,711 ms (0%)","181"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.begin ()","0.0 ms (0%)","0.0 ms (0%)","424,497 ms (0%)","228,236 ms (0%)","113"
"io.netty.util.HashedWheelTimer$Worker.processCancelledTasks ()","0.0 ms (0%)","0.0 ms (0%)","1,401 ms (0%)","1,401 ms (0%)","2"
"io.netty.util.internal.shaded.org.jctools.queues.MpscUnboundedArrayQueue.poll ()","0.0 ms (0%)","0.0 ms (0%)","295 ms (0%)","295 ms (0%)","1"
"io.netty.util.internal.shaded.org.jctools.queues.BaseMpscLinkedArrayQueue.poll ()","0.0 ms (0%)","0.0 ms (0%)","295 ms (0%)","295 ms (0%)","1"
"io.netty.util.internal.shaded.org.jctools.util.UnsafeRefArrayAccess.soRefElement ()","0.0 ms (0%)","0.0 ms (0%)","295 ms (0%)","295 ms (0%)","1"
"org.hibernate.collection.spi.AbstractPersistentCollection.readSize ()","0.0 ms (0%)","0.0 ms (0%)","239,610 ms (0%)","216,822 ms (0%)","55"
"org.hibernate.collection.spi.AbstractPersistentCollection$$Lambda$2843.0x0000000801b3ac28.doWork ()","0.0 ms (0%)","0.0 ms (0%)","239,610 ms (0%)","216,822 ms (0%)","55"
"org.hibernate.collection.spi.AbstractPersistentCollection.lambda$readSize$0 ()","0.0 ms (0%)","0.0 ms (0%)","239,610 ms (0%)","216,822 ms (0%)","55"
"org.hibernate.loader.ast.internal.CollectionBatchLoaderInPredicate.initializeKeys ()","0.0 ms (0%)","0.0 ms (0%)","8,750,008 ms (0.5%)","8,620,568 ms (0.6%)","925"
"org.hibernate.loader.ast.internal.MultiKeyLoadChunker.processChunks ()","0.0 ms (0%)","0.0 ms (0%)","8,749,426 ms (0.5%)","8,619,987 ms (0.6%)","925"
"org.hibernate.loader.ast.internal.MultiKeyLoadChunker.processChunk ()","0.0 ms (0%)","0.0 ms (0%)","8,749,426 ms (0.5%)","8,619,987 ms (0.6%)","925"
"org.hibernate.collection.spi.PersistentSet.remove ()","0.0 ms (0%)","0.0 ms (0%)","8,607,937 ms (0.5%)","8,501,285 ms (0.6%)","877"
"org.hibernate.collection.spi.AbstractPersistentCollection.readElementExistence ()","0.0 ms (0%)","0.0 ms (0%)","8,612,186 ms (0.5%)","8,504,737 ms (0.6%)","881"
"org.hibernate.collection.spi.AbstractPersistentCollection$$Lambda$2995.0x0000000801b81a78.doWork ()","0.0 ms (0%)","0.0 ms (0%)","8,612,186 ms (0.5%)","8,504,737 ms (0.6%)","881"
"org.hibernate.collection.spi.AbstractPersistentCollection.lambda$readElementExistence$2 ()","0.0 ms (0%)","0.0 ms (0%)","8,612,186 ms (0.5%)","8,504,737 ms (0.6%)","881"
"io.micrometer.observation.SimpleObservation.stop ()","0.0 ms (0%)","0.0 ms (0%)","207,021 ms (0%)","207,021 ms (0%)","25"
"io.micrometer.observation.SimpleObservation.notifyOnObservationStopped ()","0.0 ms (0%)","0.0 ms (0%)","190,102 ms (0%)","190,102 ms (0%)","22"
"io.micrometer.observation.SimpleObservation$$Lambda$2302.0x0000000801a06558.accept ()","0.0 ms (0%)","0.0 ms (0%)","190,102 ms (0%)","190,102 ms (0%)","22"
"io.micrometer.observation.SimpleObservation.lambda$notifyOnObservationStopped$0 ()","0.0 ms (0%)","0.0 ms (0%)","190,102 ms (0%)","190,102 ms (0%)","22"
"io.micrometer.observation.ObservationHandler$FirstMatchingCompositeObservationHandler.onStop ()","0.0 ms (0%)","0.0 ms (0%)","190,102 ms (0%)","190,102 ms (0%)","22"
"io.micrometer.core.instrument.distribution.DistributionStatisticConfig$Builder.build ()","0.0 ms (0%)","0.0 ms (0%)","202 ms (0%)","202 ms (0%)","1"
"org.hibernate.property.access.spi.SetterFieldImpl.set ()","0.0 ms (0%)","0.0 ms (0%)","131,082 ms (0%)","131,082 ms (0%)","27"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.instantiateEntity ()","0.0 ms (0%)","0.0 ms (0%)","536,518 ms (0%)","536,518 ms (0%)","87"
"org.hibernate.internal.SessionImpl.instantiate ()","0.0 ms (0%)","0.0 ms (0%)","534,935 ms (0%)","534,935 ms (0%)","86"
"org.hibernate.persister.entity.AbstractEntityPersister.instantiate ()","0.0 ms (0%)","0.0 ms (0%)","519,854 ms (0%)","519,854 ms (0%)","84"
"com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer.findSymbol ()","0.0 ms (0%)","0.0 ms (0%)","9,900 ms (0%)","9,900 ms (0%)","2"
"com.fasterxml.jackson.core.json.ReaderBasedJsonParser._parseName ()","0.0 ms (0%)","0.0 ms (0%)","9,900 ms (0%)","9,900 ms (0%)","2"
"com.fasterxml.jackson.core.json.ReaderBasedJsonParser.nextFieldName ()","0.0 ms (0%)","0.0 ms (0%)","9,900 ms (0%)","9,900 ms (0%)","2"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.compareAndIncrementWorkerCount ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.hibernate.spi.NavigablePath.<init> ()","0.0 ms (0%)","0.0 ms (0%)","15,590 ms (0%)","15,590 ms (0%)","4"
"io.jsonwebtoken.impl.crypto.DefaultJwtSigner.sign ()","0.0 ms (0%)","0.0 ms (0%)","30,969 ms (0%)","30,969 ms (0%)","5"
"io.jsonwebtoken.impl.crypto.MacSigner.sign ()","0.0 ms (0%)","0.0 ms (0%)","62,902 ms (0%)","62,902 ms (0%)","13"
"io.jsonwebtoken.impl.crypto.MacSigner.getMacInstance ()","0.0 ms (0%)","0.0 ms (0%)","39,913 ms (0%)","39,913 ms (0%)","11"
"io.jsonwebtoken.impl.crypto.MacSigner.doGetMacInstance ()","0.0 ms (0%)","0.0 ms (0%)","39,913 ms (0%)","39,913 ms (0%)","11"
"org.hibernate.sql.results.graph.FetchParent.resolveNavigablePath ()","0.0 ms (0%)","0.0 ms (0%)","18,614 ms (0%)","18,614 ms (0%)","3"
"org.hibernate.type.descriptor.jdbc.VarcharJdbcType$2.doExtract ()","0.0 ms (0%)","0.0 ms (0%)","519,793 ms (0%)","519,793 ms (0%)","79"
"com.zaxxer.hikari.pool.HikariProxyResultSet.getString ()","0.0 ms (0%)","0.0 ms (0%)","519,793 ms (0%)","519,793 ms (0%)","79"
"org.mariadb.jdbc.client.result.rowdecoder.BinaryRowDecoder.decodeString ()","0.0 ms (0%)","0.0 ms (0%)","511,261 ms (0%)","511,261 ms (0%)","76"
"org.mariadb.jdbc.client.column.StringColumn.decodeStringBinary ()","0.0 ms (0%)","0.0 ms (0%)","511,261 ms (0%)","511,261 ms (0%)","76"
"org.hibernate.sql.results.graph.entity.internal.EntityResultImpl.resolveNavigablePath ()","0.0 ms (0%)","0.0 ms (0%)","18,614 ms (0%)","18,614 ms (0%)","3"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitFetches ()","0.0 ms (0%)","0.0 ms (0%)","18,614 ms (0%)","18,614 ms (0%)","3"
"org.hibernate.sql.results.graph.AbstractFetchParent.afterInitialize ()","0.0 ms (0%)","0.0 ms (0%)","18,614 ms (0%)","18,614 ms (0%)","3"
"io.micrometer.observation.SimpleObservation.openScope ()","0.0 ms (0%)","0.0 ms (0%)","17,318 ms (0%)","17,318 ms (0%)","2"
"org.hibernate.query.sqm.tree.select.SqmSelectStatement.copy ()","0.0 ms (0%)","0.0 ms (0%)","46,967 ms (0%)","46,967 ms (0%)","12"
"org.hibernate.query.sqm.tree.select.SqmSelectStatement.createCopy ()","0.0 ms (0%)","0.0 ms (0%)","46,967 ms (0%)","46,967 ms (0%)","6"
"org.hibernate.query.sqm.tree.select.SqmQuerySpec.copy ()","0.0 ms (0%)","0.0 ms (0%)","46,967 ms (0%)","46,967 ms (0%)","12"
"org.hibernate.query.sqm.tree.predicate.SqmWhereClause.copy ()","0.0 ms (0%)","0.0 ms (0%)","39,758 ms (0%)","39,758 ms (0%)","4"
"org.hibernate.query.sqm.tree.predicate.SqmJunctionPredicate.copy ()","0.0 ms (0%)","0.0 ms (0%)","23,927 ms (0%)","23,927 ms (0%)","6"
"org.hibernate.query.sqm.tree.predicate.SqmComparisonPredicate.copy ()","0.0 ms (0%)","0.0 ms (0%)","39,758 ms (0%)","39,758 ms (0%)","8"
"org.hibernate.query.sqm.internal.TypecheckUtil.assertComparable ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.hibernate.query.sqm.internal.TypecheckUtil.areTypesComparable ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.hibernate.query.sqm.tree.domain.SqmBasicValuedSimplePath.getSqmType ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.hibernate.query.sqm.SqmPathSource.getSqmType ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.hibernate.metamodel.model.domain.internal.SingularAttributeImpl$Identifier.getSqmPathType ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.hibernate.metamodel.model.domain.internal.SingularAttributeImpl.getSqmPathType ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"io.lettuce.core.protocol.CommandHandler.addToStack ()","0.0 ms (0%)","0.0 ms (0%)","9,115 ms (0%)","9,115 ms (0%)","1"
"com.fasterxml.jackson.databind.type.TypeFactory.constructCollectionType ()","0.0 ms (0%)","0.0 ms (0%)","19,016 ms (0%)","19,016 ms (0%)","3"
"org.antlr.v4.runtime.tree.AbstractParseTreeVisitor.visit ()","0.0 ms (0%)","0.0 ms (0%)","213,490 ms (0%)","213,490 ms (0%)","269"
"org.hibernate.internal.SessionImpl.getContextEntityIdentifier ()","0.0 ms (0%)","0.0 ms (0%)","25,500 ms (0%)","25,500 ms (0%)","3"
"org.jboss.logging.DelegatingBasicLogger.isTraceEnabled ()","0.0 ms (0%)","0.0 ms (0%)","22,211 ms (0%)","22,211 ms (0%)","13"
"com.fasterxml.jackson.core.util.BufferRecycler.allocCharBuffer ()","0.0 ms (0%)","0.0 ms (0%)","14,386 ms (0%)","14,386 ms (0%)","4"
"com.fasterxml.jackson.core.io.IOContext.allocConcatBuffer ()","0.0 ms (0%)","0.0 ms (0%)","14,386 ms (0%)","14,386 ms (0%)","2"
"org.hibernate.loader.ast.internal.ExecutionContextWithSubselectFetchHandler.registerLoadingEntityHolder ()","0.0 ms (0%)","0.0 ms (0%)","18,859 ms (0%)","18,859 ms (0%)","3"
"org.hibernate.type.descriptor.java.DataHelper.determineLengthForBufferSizing ()","0.0 ms (0%)","0.0 ms (0%)","12,795 ms (0%)","12,795 ms (0%)","4"
"io.micrometer.core.instrument.internal.DefaultLongTaskTimer$SampleImpl.stop ()","0.0 ms (0%)","0.0 ms (0%)","7,978 ms (0%)","7,978 ms (0%)","2"
"io.netty.channel.nio.NioEventLoop.wakeup ()","0.0 ms (0%)","0.0 ms (0%)","6,802 ms (0%)","6,802 ms (0%)","1"
"io.netty.util.concurrent.SingleThreadEventExecutor.execute0 ()","0.0 ms (0%)","0.0 ms (0%)","6,802 ms (0%)","6,802 ms (0%)","1"
"io.netty.util.concurrent.SingleThreadEventExecutor.execute ()","0.0 ms (0%)","0.0 ms (0%)","6,802 ms (0%)","6,802 ms (0%)","2"
"io.netty.channel.AbstractChannelHandlerContext.safeExecute ()","0.0 ms (0%)","0.0 ms (0%)","6,802 ms (0%)","6,802 ms (0%)","1"
"org.hibernate.event.spi.PersistContext$1Impl.add ()","0.0 ms (0%)","0.0 ms (0%)","32,380 ms (0%)","32,380 ms (0%)","7"
"org.hibernate.query.sqm.tree.from.SqmFromClause.copy ()","0.0 ms (0%)","0.0 ms (0%)","6,802 ms (0%)","6,802 ms (0%)","1"
"com.example.sns_project.dto.PostDTO.<init> ()","0.0 ms (0%)","0.0 ms (0%)","7,993 ms (0%)","7,993 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.AnnotatedConstructor.call ()","0.0 ms (0%)","0.0 ms (0%)","7,993 ms (0%)","7,993 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.createUsingDefault ()","0.0 ms (0%)","0.0 ms (0%)","7,993 ms (0%)","7,993 ms (0%)","1"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesSourceProcessingStateStandardImpl.registerLoadingEntityHolder ()","0.0 ms (0%)","0.0 ms (0%)","7,993 ms (0%)","7,993 ms (0%)","1"
"org.mariadb.jdbc.message.server.ColumnDefinitionPacket.getDisplaySize ()","0.0 ms (0%)","0.0 ms (0%)","7,993 ms (0%)","7,993 ms (0%)","1"
"org.mariadb.jdbc.client.column.StringColumn.getColumnTypeName ()","0.0 ms (0%)","0.0 ms (0%)","7,993 ms (0%)","7,993 ms (0%)","1"
"org.mariadb.jdbc.client.result.ResultSetMetaData.getColumnTypeName ()","0.0 ms (0%)","0.0 ms (0%)","7,993 ms (0%)","7,993 ms (0%)","1"
"org.hibernate.sql.results.jdbc.internal.ResultSetAccess.resolveType ()","0.0 ms (0%)","0.0 ms (0%)","16,981 ms (0%)","16,981 ms (0%)","3"
"org.hibernate.sql.results.jdbc.spi.JdbcValuesMetadata.resolveType ()","0.0 ms (0%)","0.0 ms (0%)","16,981 ms (0%)","16,981 ms (0%)","3"
"com.fasterxml.jackson.core.JsonFactory._createContentReference ()","0.0 ms (0%)","0.0 ms (0%)","65,514 ms (0%)","65,514 ms (0%)","10"
"io.netty.util.ResourceLeakDetector$TraceRecord.<init> ()","0.0 ms (0%)","0.0 ms (0%)","7,993 ms (0%)","7,993 ms (0%)","1"
"org.hibernate.internal.SessionImpl.unwrap ()","0.0 ms (0%)","0.0 ms (0%)","1,307 ms (0%)","1,307 ms (0%)","3"
"org.apache.catalina.util.SessionConfig.getSessionUriParamName ()","0.0 ms (0%)","0.0 ms (0%)","596 ms (0%)","596 ms (0%)","2"
"org.apache.catalina.util.SessionConfig.getConfiguredSessionCookieName ()","0.0 ms (0%)","0.0 ms (0%)","596 ms (0%)","596 ms (0%)","2"
"io.netty.util.ResourceLeakDetector$DefaultResourceLeak.<init> ()","0.0 ms (0%)","0.0 ms (0%)","7,993 ms (0%)","7,993 ms (0%)","1"
"io.netty.util.ResourceLeakDetector.track0 ()","0.0 ms (0%)","0.0 ms (0%)","7,993 ms (0%)","7,993 ms (0%)","1"
"io.netty.util.ResourceLeakDetector.track ()","0.0 ms (0%)","0.0 ms (0%)","7,993 ms (0%)","7,993 ms (0%)","1"
"org.apache.catalina.core.ApplicationContextFacade.getSessionCookieConfig ()","0.0 ms (0%)","0.0 ms (0%)","298 ms (0%)","298 ms (0%)","1"
"io.netty.buffer.AbstractByteBufAllocator.toLeakAwareBuffer ()","0.0 ms (0%)","0.0 ms (0%)","7,993 ms (0%)","7,993 ms (0%)","1"
"com.fasterxml.jackson.databind.node.JsonNodeFactory.textNode ()","0.0 ms (0%)","0.0 ms (0%)","8,171 ms (0%)","8,171 ms (0%)","2"
"org.hibernate.engine.internal.StatefulPersistenceContext.getCollectionOwner ()","0.0 ms (0%)","0.0 ms (0%)","10,057 ms (0%)","10,057 ms (0%)","1"
"org.hibernate.engine.internal.StatefulPersistenceContext.getLoadedCollectionOwnerOrNull ()","0.0 ms (0%)","0.0 ms (0%)","10,057 ms (0%)","10,057 ms (0%)","1"
"org.hibernate.event.spi.AbstractCollectionEvent.getLoadedOwnerOrNull ()","0.0 ms (0%)","0.0 ms (0%)","10,057 ms (0%)","10,057 ms (0%)","1"
"org.hibernate.event.spi.InitializeCollectionEvent.<init> ()","0.0 ms (0%)","0.0 ms (0%)","10,057 ms (0%)","10,057 ms (0%)","1"
"org.hibernate.query.spi.QueryParameterBindingValidator.isValidBindValue ()","0.0 ms (0%)","0.0 ms (0%)","10,057 ms (0%)","10,057 ms (0%)","1"
"org.hibernate.query.spi.QueryParameterBindingValidator.validate ()","0.0 ms (0%)","0.0 ms (0%)","10,057 ms (0%)","10,057 ms (0%)","2"
"org.hibernate.query.internal.QueryParameterBindingImpl.validate ()","0.0 ms (0%)","0.0 ms (0%)","10,057 ms (0%)","10,057 ms (0%)","1"
"org.hibernate.query.internal.QueryParameterBindingImpl.setBindValue ()","0.0 ms (0%)","0.0 ms (0%)","10,057 ms (0%)","10,057 ms (0%)","1"
"org.hibernate.query.spi.AbstractCommonQueryContract.setParameter ()","0.0 ms (0%)","0.0 ms (0%)","22,033 ms (0%)","22,033 ms (0%)","2"
"org.apache.catalina.connector.RequestFacade.getMethod ()","0.0 ms (0%)","0.0 ms (0%)","184,636 ms (0%)","184,636 ms (0%)","17"
"org.hibernate.event.internal.AbstractFlushingEventListener.preFlush ()","0.0 ms (0%)","0.0 ms (0%)","838,811 ms (0%)","838,811 ms (0.1%)","168"
"org.hibernate.event.internal.AbstractFlushingEventListener.prepareEntityFlushes ()","0.0 ms (0%)","0.0 ms (0%)","516,657 ms (0%)","516,657 ms (0%)","123"
"org.hibernate.event.internal.AbstractFlushingEventListener.cascadeOnFlush ()","0.0 ms (0%)","0.0 ms (0%)","438,192 ms (0%)","438,192 ms (0%)","104"
"org.hibernate.engine.internal.Cascade.cascadeProperty ()","0.0 ms (0%)","0.0 ms (0%)","259,615 ms (0%)","259,615 ms (0%)","84"
"org.hibernate.engine.internal.Cascade.cascadeAssociation ()","0.0 ms (0%)","0.0 ms (0%)","259,615 ms (0%)","259,615 ms (0%)","84"
"org.hibernate.engine.internal.Cascade.cascadeCollectionElements ()","0.0 ms (0%)","0.0 ms (0%)","242,412 ms (0%)","242,412 ms (0%)","57"
"org.hibernate.engine.internal.Cascade.cascadeToOne ()","0.0 ms (0%)","0.0 ms (0%)","90,902 ms (0%)","90,902 ms (0%)","23"
"org.hibernate.engine.spi.CascadingActions$8.cascade ()","0.0 ms (0%)","0.0 ms (0%)","62,874 ms (0%)","62,874 ms (0%)","32"
"org.hibernate.internal.SessionImpl$$Lambda$2708.0x0000000801b26468.applyEventToListener ()","0.0 ms (0%)","0.0 ms (0%)","61,034 ms (0%)","61,034 ms (0%)","15"
"org.hibernate.event.internal.DefaultPersistEventListener.entityIsPersistent ()","0.0 ms (0%)","0.0 ms (0%)","49,345 ms (0%)","49,345 ms (0%)","13"
